authorid,Author,Title,Summary,summary_credit,bookImgId,Pubdate,Language,Publisher,City,Country,Pub_id,Genre,Sub_Genre,Translation,Buy_Link,Read_Link,Listen_Link,Length,lon,lat,PublisherList
abenitezrojo,Antonio Benítez-Rojo,Woman in battle dress,"In 1809, at the age of eighteen, Henriette Faber enrolled herself in medical school in Parisand since medicine was a profession prohibited to women, she changed her name to Henri in order to matriculate. She would spend the next fifteen years practicing medicine and living as a man.

Drafted to serve as a surgeon in Napoleon's army, Faber endured the horrors of the 1812 retreat across Russia. She later embarked to the Caribbean and set up a medical practice in a remote Cuban village, where she married Juana de León, an impoverished local. Three years into their marriage, de León turned Faber in to the authorities, demanding that the marriage be annulled. A sensational legal trial ensued, and Faber was stripped of her medical license, forced to dress as a woman, sentenced to prison, and ultimately sent into exile. She was last seen on a boat headed to New Orleans in 1827.

In this, his last published work, Antonio Benítez Rojo takes the outline provided by historical events and weaves a richly detailed backdrop for Faber, who becomes a vivid and complex figure grappling with the strictures of her time. Woman in Battle Dress is a sweeping, ambitious epic, in which Henriette Faber tells the story of her life, a compelling, entertaining, and ultimately triumphant tale",,abenitezrojo11,2015,English,City Lights Books,"San Francisco, CA",United States,san_franciso_ca_united¬†states,Fiction (Novel),,n,#,#,#,479,-122.4060741,37.79782206,
abenitezrojo,Antonio Benítez-Rojo,Los Inquilinos Cuento Primera Edicion.1976,N/A,,abenitezrojo2,1976,Spanish,Editorial Letras Cubanas,Havana,Cuba,havana_cuba,Fiction (Novel),,n,#,#,#,68,-82.353,23.1388,
abenitezrojo,Antonio Benítez-Rojo,Antonio Benítez Rojo : del mundo cerrado al Caribe infinito,N/A,,abenitezrojo10,2013,Spanish,Tamesis Books,"Woodbridge, NJ",United States,woodbridge_united¬†states,Nonfiction,,n,#,#,#,189,-77.61340033,43.13709265,
abenitezrojo,Antonio Benítez-Rojo,A view from the Mangrove,"In this masterful collection of short stories, a celebrated Cuban writer continues his imaginative exploration of the genesis of the modern Caribbean world. Intent on recovering the interior history (la infra-historia) of this astonishingly diverse region, Antonio Benítez-Rojo ranges widely across time and geography. He also experiments with a variety of narrative techniques and prose styles, each intended to capture some unique aspect of the Caribbean's heterogeneous, polyrhythmic cultural heritage. Thus ""The Broken Flute"" centers on a tragic anthropological reflection; ""Windward Passage"" on the confessions of a guilty priest stationed in Hispaniola; ""Summer Island"" on events surrounding the colonization of St. Kitts; and ""A View from the Mangrove"" on the troubled days of a soldier during Cuba's War of Independence. The result is historical fiction of the first order, a vivid tapestry of characters and contexts. Whether describing the world through the eyes of a seventeenth-century African slave or an English slave trader, a French buccaneer or a Spanish official, an Aztec god's avatar or a Haitian grand blanc, Benítez-Rojo displays a rare gift for resurrecting the past in all its chaotic and compelling immediacy",,abenitezrojo5,1998,English,University of Massachusetts Press,"Amherst, MA",United States,amherst_ma_united¬†states,Fiction (Novel),,n,#,#,#,243,-72.5231926,42.39373933,
abenitezrojo,Antonio Benítez-Rojo,Estatuas sepultadas y otros relatos,N/A,,abenitezrojo3,1984,Spanish,Ediciones del Nort,"Hanover, NH",United States,hanover_united¬†states,Fiction (Novel),,n,#,https://archive.org/details/antologiapersona0000beni/page/n7/mode/2up,#,233,-72.28762445,43.70304363,
abenitezrojo,Antonio Benítez-Rojo,Antología personal,N/A,,abenitezrojo4,1997,Spanish,Editorial de la Universidad de Puerto Rico,San Juan,Puerto Rico,san_juan_puerto_rico,Fiction (Novel),,n,#,https://archive.org/details/antologiapersona0000beni/mode/2up,#,247,-66.05725808,18.39557146,
abenitezrojo,Antonio Benítez-Rojo,Mujer en traje de batalla,"En 1809, a los dieciocho años, Henriette Faber se matriculó en la facultad de medicina de París. Dado que la medicina era una profesión prohibida para las mujeres, cambió su nombre a Henri para matricularse. Pasaría los siguientes quince años ejerciendo la medicina y viviendo como un hombre.

Reclutada para servir como cirujana en el ejército de Napoleón, Faber soportó los horrores de la retirada a través de Rusia en 1812. Posteriormente, se embarcó hacia el Caribe y estableció una consulta médica en un remoto pueblo cubano, donde se casó con Juana de León, una mujer local empobrecida. Tres años después de casarse, de León denunció a Faber ante las autoridades, exigiendo la anulación del matrimonio. Se produjo un juicio sensacionalista, en el que Faber fue despojada de su licencia médica, obligada a vestirse de mujer, condenada a prisión y, finalmente, enviada al exilio. Fue vista por última vez en un barco con destino a Nueva Orleans en 1827.

En esta, su última obra publicada, Antonio Benítez Rojo toma el esquema que ofrecen los acontecimientos históricos y teje un trasfondo rico y detallado para Faber, quien se convierte en una figura vívida y compleja que lidia con las restricciones de su tiempo. Mujer en traje de batalla es una epopeya arrolladora y ambiciosa, en la que Henriette Faber narra la historia de su vida: un relato cautivador, entretenido y, en última instancia, triunfal.",,abenitezrojo8,2005,Spanish,Punto de lectura,Madrid,Spain,madrid_spain,Fiction (Novel),,y,#,#,#,698,-3.706515971,40.41739117,
abenitezrojo,Antonio Benítez-Rojo,Sea of Lentils,"Re-creates Spain's history in the Caribbean by describing King Philip II of Spain's reign, the beginning of the African slave trade, the founding of St. Augustine, and Columbus's second expedition to the new world",,abenitezrojo7,2000,English,Faber and Faber,London,England,london_ldn_england,Fiction (Novel),,n,#,#,#,201,-0.1079740593,51.52131633,
abenitezrojo,Antonio Benítez-Rojo,El mar de las lentejas,"
Recrea la historia de España en el Caribe al describir el reinado del rey Felipe II de España, el comienzo de la trata de esclavos africanos, la fundación de San Agustín y la segunda expedición de Colón al nuevo mundo.",,abenitezrojo6,1999,Spanish,Editorial Casiopea,Barcelona,Spain,,Fiction (Novel),,n,#,#,#,238,2.179324443,41.38516878,
abenitezrojo,Antonio Benítez-Rojo,Femme en Costume de Bataille,"En 1809, à l'âge de dix-huit ans, Henriette Faber s'inscrit à la faculté de médecine de Paris. La médecine étant une profession interdite aux femmes, elle prend le nom d'Henri pour s'inscrire. Elle passera les quinze années suivantes à exercer la médecine et à vivre comme un homme.

Enrôlée comme chirurgienne dans l'armée de Napoléon, Faber subit les horreurs de la retraite de 1812 en Russie. Elle s'embarque ensuite pour les Caraïbes et ouvre un cabinet médical dans un village cubain isolé, où elle épouse Juana de León, une habitante pauvre de la région. Trois ans après leur mariage, de León dénonce Faber aux autorités, exigeant l'annulation du mariage. Un procès retentissant s'ensuit : Faber est déchue de son droit d'exercer la médecine, contrainte de s'habiller en femme, condamnée à la prison et finalement envoyée en exil. Elle a été vue pour la dernière fois sur un bateau en route pour La Nouvelle-Orléans en 1827.

Dans cette dernière œuvre publiée, Antonio Benítez Rojo s'inspire des événements historiques pour tisser un décor richement détaillé pour Faber, qui devient une figure vivante et complexe aux prises avec les contraintes de son époque. La Femme en tenue de combat est une épopée captivante et ambitieuse, dans laquelle Henriette Faber raconte sa vie : un récit captivant, divertissant et finalement triomphal.",,abenitezrojo9,2006,French,France Loisirs,Paris,France,paris_france,Fiction (Novel),,n,#,#,#,702,28.3988,-78.8515,
abenitezrojo,Antonio Benítez-Rojo,Heroica,N/A,,abenitezrojo1,1976,Spanish,La Habana Ediciones Arte y Lietratura,Havana,Cuba,havana_cuba,Fiction (Novel),,n,#,#,#,298,28.3988,-78.8515,
amoreno,Antonio Moreno,El Sueño Y El Laberinto,N/A,,amoreno1,2007,Spanish,Ediciones Ávila,Ciego de Ávila,Cuba,ciego_de_√åvila_cuba,Nonfiction,,n,#,#,#,,-78.76022943,21.83957635,
aminatchybogat,Arlette Minatchy-Bogat,Terre D'Exil Et D'Adoption,N/A,,aminatchybogat1,2001,French,Ibis Rouge,Petit-Bourg,Guadeloupe,petit_bourg_guadeloupe,Nonfiction,,n,#,#,#,190,-52.3361093,4.850304291,
aminatchybogat,Arlette Minatchy-Bogat,La métisse caribéenne - roman,N/A,,aminatchybogat2,2004,French,Ibis Rouge,Petit-Bourg,Guadeloupe,petit_bourg_guadeloupe,Fiction (Novel),,n,#,#,#,218,-52.3361093,4.850304291,
aminatchybogat,Arlette Minatchy-Bogat,Maman ! J'ai raté mes études,N/A,,aminatchybogat3,2009,French,Ibis Rouge,Petit-Bourg,Guadeloupe,petit_bourg_guadeloupe,Fiction (Novel),,n,#,#,#,NA,-52.3361093,4.850304291,
aminatchybogat,Arlette Minatchy-Bogat,Les héritiers de l'Inde en terre créole - récit historique,N/A,,aminatchybogat4,2013,French,Ibis Rouge,Petit-Bourg,Guadeloupe,petit_bourg_guadeloupe,Fiction (Novel),,n,#,#,#,197,-52.3361093,4.850304291,
aminatchybogat,Arlette Minatchy-Bogat,Papa ! - t'ai-je vraiment pardonné ?,N/A,,aminatchybogat5,2013,French,Ibis Rouge,Petit-Bourg,Guadeloupe,petit_bourg_guadeloupe,Fiction (Novel),,n,#,#,#,201,-52.3361093,4.850304291,
aminatchybogat,Arlette Minatchy-Bogat,"Sharmila, l'Indienne aux trois familles - récit historique",N/A,,aminatchybogat6,2017,French,Ibis Rouge,Petit-Bourg,Guadeloupe,petit_bourg_guadeloupe,Fiction (Novel),,n,#,#,#,258,-52.3361093,4.850304291,
aminatchybogat,Arlette Minatchy-Bogat,Saomie la métisse - mi sud-africaine mi caribéenne,N/A,,aminatchybogat7,2017,French,Ibis Rouge,Petit-Bourg,Guadeloupe,petit_bourg_guadeloupe,Fiction (Novel),,n,#,#,#,264,-52.3361093,4.850304291,
alhendriks,Arthur Lemiere Hendriks,Check,N/A,,alhendriks4,1988,English,Headland Publications,,,wirral_england,Poetry Collection,,n,#,#,#,,-3.185849739,53.37269306,
alhendriks,Arthur Lemiere Hendriks,To Speak Simply: Selected Poems 1961-1986,N/A,,alhendriks3,1988,English,Hippopotamus Press,,,london_england,Poetry Collection,,n,#,#,#,,-2.31938999,51.23070273,
alhendriks,Arthur Lemiere Hendriks,On This Mountain - and Other Poems,N/A,,alhendriks1,1965,English,Deutsch,London,England,london_england,Poetry Collection,,n,#,#,#,,-0.1393754227,51.5045974,
alhendriks,Arthur Lemiere Hendriks,Madonna of the unknown nation,N/A,,alhendriks2,1974,English,Workshop Press,,,london_england,Poetry Collection,,n,#,#,#,,-0.1393754227,51.5045974,
abromfield,Asha Bromfield,Hurricane Summer: A Novel,"Tilla has spent her entire life trying to make her father love her. But every six months, he leaves their family and returns to his true home: the island of Jamaica.

When Tilla’s mother tells her she’ll be spending the summer on the island, Tilla dreads the idea of seeing him again, but longs to discover what life in Jamaica has always held for him.

In an unexpected turn of events, Tilla is forced to face the storm that unravels in her own life as she learns about the dark secrets that lie beyond the veil of paradise—all in the midst of an impending hurricane.",,abromfield1,2021,English,St. Martin's Press,"New York, NY",United States,new_york_ny_united_states,Fiction (Novel),"Young Adult, Comng of Age",n,https://www.amazon.com/Hurricane-Summer-Novel-Asha-Bromfield-ebook/dp/B08FZ8SY46?ref_=ast_author_dp,#,#,400,-74.00957597,40.7083866,
abromfield,Asha Bromfield,Songs of Irie,"It's 1976 and Jamaica is on fire. The country is on the eve of important elections and the warring political parties have made the divisions between the poor and the wealthy even wider. And Irie and Jilly come from very different backgrounds: Irie is from the heart of Kingston, where fighting in the streets is common. Jilly is from the hills, where mansions nestled within lush gardens remain safe behind gates. But the two bond through a shared love of Reggae music, spending time together at Irie's father's record store, listening to so-called rebel music that opens Jilly's mind to a sound and a way of thinking she's never heard before.

As tensions build in the streets, so do tensions between the two girls. A budding romance between them complicates things further as the push and pull between their two lives becomes impossible to bear. For Irie, fighting—with her words and her voice—is her only option. Blood is shed on the streets in front of her every day. She has no choice. But Jilly can always choose to escape.

Can their bond survive this impossible divide?",,abromfield2,2023,English,St. Martin's Press,,,,Fiction (Novel),"Historical Fiction,Romance,Young Adult, Comng of Age",,https://www.amazon.com/Songs-Irie-Asha-Ashanti-Bromfield-ebook/dp/B0BQGGV78Q?ref_=ast_author_dp,#,#,,,,
alorde,Audre Lorde,Zami: A New Spelling Of My Name: A Biomythography,N/A,,alorde4,1982,English,Crossing Press Publisher,"New York, NY",United States,new_york_ny_united¬†states,Nonfiction Book,,n,#,#,#,256,-73.98229024,40.7652588,
alorde,Audre Lorde,Coal,N/A,,alorde2,1976,English,W.W. Norton Company,"New York, NY",United States,new_york_ny_united¬†states,Poetry Collection,,n,#,#,#,82,-73.98041539,40.75408494,
alorde,Audre Lorde,Black Unicorn,N/A,,alorde3,1978,English,W.W. Norton Company,"New York, NY",United States,new_york_ny_united¬†states,Poetry Collection,,n,#,#,#,136,-73.98041539,40.75408494,
alorde,Audre Lorde,The Collected Poems Of Audre Lorde,N/A,,alorde6,2000,English,W.W. Norton Company,"New York, NY",United States,new_york_ny_united_states,Poetry Collection,,n,#,#,#,512,-73.98041539,40.75408494,
alorde,Audre Lorde,A Burst Of Light: And Other Essays,N/A,,alorde5,1988,English,Dover Publications - Ixia Press,"Mineola, NY",United States,mineola_n.y_united¬†states,Nonfiction Book,,n,#,#,#,144,-73.63506079,40.7346486,
